OID_;CID;lat;lon
0;79;-0.27366;-78.54371
0;79;-0.27403;-78.54398
0;79;-0.2744;-78.54424
0;79;-0.27463;-78.54385
0;79;-0.27505;-78.54369
0;79;-0.27548;-78.54353
0;79;-0.2759;-78.54338
0;79;-0.27624;-78.5431
0;79;-0.27652;-78.54275
0;79;-0.27681;-78.5424
0;79;-0.27722;-78.54241
0;79;-0.27766;-78.54253
0;79;-0.2781;-78.54264
0;79;-0.27855;-78.54275
0;79;-0.27899;-78.54281
0;79;-0.27944;-78.54288
0;79;-0.27988;-78.54295
0;79;-0.28033;-78.54303
0;79;-0.28078;-78.54311
0;79;-0.28122;-78.54318
0;79;-0.28167;-78.54326
0;79;-0.28204;-78.5435
0;79;-0.28237;-78.54381
0;79;-0.28271;-78.54412
0;79;-0.28303;-78.5442
0;79;-0.28338;-78.54395
0;79;-0.28381;-78.544
0;80;-0.28417;-78.5442
0;80;-0.28382;-78.54392
0;80;-0.28346;-78.54363
0;80;-0.28315;-78.54331
0;80;-0.28277;-78.5431
0;80;-0.28231;-78.54307
0;80;-0.28186;-78.54305
0;80;-0.28141;-78.54303
0;80;-0.28096;-78.54301
0;80;-0.28051;-78.54298
0;80;-0.28005;-78.54296
0;80;-0.2796;-78.54294
0;80;-0.27914;-78.54292
0;80;-0.2787;-78.54283
0;80;-0.27825;-78.54275
0;80;-0.27782;-78.54263
0;80;-0.27743;-78.54242
0;80;-0.27705;-78.54241
0;80;-0.27672;-78.54271
0;80;-0.27635;-78.543
0;80;-0.27594;-78.5432
0;80;-0.27553;-78.54341
0;80;-0.27513;-78.54362
0;80;-0.27473;-78.54384
0;80;-0.27444;-78.54418
0;80;-0.27408;-78.54398
0;80;-0.2737;-78.54372
0;80;-0.27333;-78.54345
0;80;-0.27297;-78.54319
0;80;-0.27259;-78.54293
0;80;-0.27224;-78.54314
0;80;-0.2719;-78.54344
0;80;-0.27156;-78.54373
0;80;-0.27121;-78.54402
0;80;-0.27087;-78.54432
0;80;-0.27052;-78.54461
0;80;-0.27018;-78.5449
0;80;-0.26984;-78.54519
0;80;-0.26949;-78.5455
0;80;-0.26914;-78.54579
0;80;-0.2688;-78.54608
0;80;-0.26846;-78.54638
0;80;-0.26814;-78.54636
0;80;-0.26786;-78.54601
0;80;-0.26759;-78.54565
0;80;-0.26731;-78.5453
0;80;-0.26702;-78.54493
0;80;-0.26674;-78.54458
0;80;-0.26654;-78.54418
0;80;-0.26639;-78.54375
0;80;-0.26625;-78.54333
0;80;-0.26611;-78.54289
0;80;-0.26597;-78.54246
0;80;-0.26579;-78.54205
0;80;-0.26556;-78.54165
0;80;-0.26534;-78.54126
0;80;-0.26512;-78.54086
0;80;-0.2649;-78.54046
0;80;-0.26468;-78.54007
0;80;-0.26435;-78.53976
0;80;-0.26401;-78.53946
0;80;-0.26367;-78.53915
0;80;-0.26336;-78.53883
0;80;-0.26312;-78.53845
0;80;-0.26288;-78.53807
0;80;-0.26244;-78.5382
0;80;-0.26201;-78.53832
0;80;-0.26157;-78.53846
0;80;-0.26115;-78.5386
0;80;-0.26074;-78.53881
0;80;-0.26035;-78.53903
0;80;-0.26002;-78.53934
0;80;-0.25974;-78.53968
0;80;-0.25945;-78.54003
0;80;-0.25916;-78.54038
0;80;-0.25887;-78.54072
0;80;-0.25857;-78.54107
0;80;-0.25828;-78.54141
0;80;-0.25797;-78.54174
0;80;-0.25766;-78.54207
0;80;-0.25735;-78.5424
0;80;-0.25705;-78.54273
0;80;-0.25695;-78.54306
0;80;-0.25726;-78.5434
0;80;-0.25757;-78.54373
0;80;-0.25787;-78.54406
0;80;-0.25818;-78.54439
0;81;-0.25813;-78.54436
0;81;-0.25782;-78.54402
0;81;-0.25752;-78.54369
0;81;-0.25721;-78.54335
0;81;-0.2569;-78.54302
0;81;-0.25703;-78.54268
0;81;-0.25733;-78.54234
0;81;-0.25763;-78.542
0;81;-0.25793;-78.54167
0;81;-0.25823;-78.54133
0;81;-0.25853;-78.54099
0;81;-0.25884;-78.54064
0;81;-0.25914;-78.54031
0;81;-0.25946;-78.53997
0;81;-0.25976;-78.53964
0;81;-0.26007;-78.53931
0;81;-0.2604;-78.539
0;81;-0.2608;-78.53879
0;81;-0.26123;-78.53866
0;81;-0.26167;-78.53852
0;81;-0.26206;-78.53829
0;81;-0.26249;-78.53817
0;81;-0.26287;-78.53829
0;81;-0.26315;-78.53864
0;81;-0.26344;-78.53899
0;81;-0.26372;-78.53934
0;81;-0.26401;-78.5397
0;81;-0.2643;-78.54005
0;81;-0.26458;-78.5404
0;81;-0.26488;-78.54075
0;81;-0.26516;-78.54111
0;81;-0.26544;-78.54146
0;81;-0.26572;-78.54182
0;81;-0.26599;-78.54218
0;81;-0.26609;-78.54262
0;81;-0.2662;-78.54306
0;81;-0.2663;-78.5435
0;81;-0.2664;-78.54395
0;81;-0.2666;-78.54435
0;81;-0.26685;-78.54473
0;81;-0.26709;-78.5451
0;81;-0.26734;-78.54548
0;81;-0.26767;-78.54579
0;81;-0.268;-78.5461
0;81;-0.26833;-78.54641
0;81;-0.26867;-78.54611
0;81;-0.26901;-78.54581
0;81;-0.26935;-78.54551
0;81;-0.26969;-78.54521
0;81;-0.27003;-78.54492
0;81;-0.27038;-78.54462
0;81;-0.27073;-78.54432
0;81;-0.27108;-78.54402
0;81;-0.27142;-78.54373
0;81;-0.27176;-78.54343
0;81;-0.2721;-78.54314
0;81;-0.27245;-78.54285
0;81;-0.27281;-78.54304
0;81;-0.27317;-78.54331
0;81;-0.27354;-78.54358
0;81;-0.27391;-78.54385
0;81;-0.27428;-78.54412
0;81;-0.27464;-78.54393
0;81;-0.27506;-78.54374
0;81;-0.27548;-78.54357
0;81;-0.2759;-78.5434
0;81;-0.27629;-78.54319
0;81;-0.27657;-78.54283
0;81;-0.27685;-78.54246
0;81;-0.27729;-78.54254
0;81;-0.27774;-78.54264
0;81;-0.27818;-78.54273
0;82;-0.25769;-78.54384
0;82;-0.25736;-78.5435
0;82;-0.25704;-78.54317
0;82;-0.25716;-78.54238
0;82;-0.25807;-78.54143
0;82;-0.25911;-78.54034
0;82;-0.25968;-78.53972
0;82;-0.26037;-78.53896
0;82;-0.25916;-78.53771
0;82;-0.25852;-78.53708
0;82;-0.25778;-78.53635
0;82;-0.25711;-78.53567
0;82;-0.25691;-78.535
0;82;-0.25704;-78.53455
0;82;-0.25664;-78.53442
0;82;-0.25541;-78.53435
0;82;-0.25454;-78.5343
0;82;-0.25326;-78.53422
0;82;-0.25251;-78.53417
0;82;-0.2513;-78.53409
0;82;-0.25083;-78.53405
0;82;-0.24984;-78.53189
0;82;-0.24985;-78.5313
0;82;-0.24947;-78.53049
0;82;-0.2492;-78.52991
0;82;-0.24824;-78.52947
0;82;-0.24503;-78.5285
0;82;-0.24405;-78.52763
0;82;-0.24314;-78.52684
0;82;-0.24252;-78.52633
0;82;-0.24201;-78.5259
0;82;-0.24138;-78.52537
0;82;-0.24104;-78.52505
0;82;-0.23996;-78.52412
0;82;-0.2395;-78.52376
0;82;-0.23904;-78.52343
0;82;-0.23844;-78.52301
0;82;-0.23705;-78.52196
0;82;-0.23668;-78.52163
0;82;-0.2361;-78.52097
0;82;-0.23526;-78.51968
0;82;-0.23445;-78.51893
0;82;-0.23356;-78.5176
0;82;-0.23281;-78.51696
0;82;-0.23205;-78.51632
0;82;-0.23152;-78.51593
0;82;-0.23095;-78.51571
0;82;-0.23053;-78.51555
0;82;-0.22972;-78.51503
0;82;-0.22929;-78.5147
0;82;-0.22705;-78.51506
0;82;-0.22626;-78.51543
0;82;-0.22535;-78.51595
0;82;-0.2243;-78.51523
0;82;-0.22376;-78.51466
0;82;-0.22336;-78.51426
0;82;-0.22046;-78.51182
0;82;-0.21967;-78.51119
0;82;-0.21913;-78.51078
0;82;-0.21871;-78.51045
0;82;-0.21941;-78.5095
0;82;-0.21967;-78.50793
0;82;-0.21919;-78.5074
0;82;-0.21853;-78.50685
0;82;-0.21807;-78.50646
0;82;-0.21775;-78.50602
0;82;-0.2168;-78.50502
0;82;-0.21584;-78.50362
0;82;-0.21491;-78.50238
0;82;-0.21369;-78.50085
0;82;-0.21193;-78.49896
0;82;-0.21153;-78.49854
0;82;-0.21059;-78.49841
0;82;-0.20876;-78.49749
0;82;-0.20783;-78.49714
0;82;-0.20728;-78.4969
0;82;-0.20675;-78.49656
0;82;-0.2061;-78.49616
0;82;-0.20565;-78.49588
0;82;-0.20501;-78.49549
0;82;-0.20462;-78.49524
0;82;-0.20392;-78.4948
0;82;-0.20343;-78.4945
0;82;-0.203;-78.49423
0;82;-0.20168;-78.49239
0;82;-0.20144;-78.49196
0;82;-0.2007;-78.49108
0;82;-0.19967;-78.49071
0;82;-0.19888;-78.49037
0;82;-0.19826;-78.49008
0;82;-0.19693;-78.48944
0;82;-0.19646;-78.48922
0;82;-0.19546;-78.48875
0;82;-0.19491;-78.48849
0;82;-0.19444;-78.48834
0;82;-0.19323;-78.48826
0;82;-0.19292;-78.48752
0;82;-0.19264;-78.48669
0;82;-0.19233;-78.48566
0;82;-0.19206;-78.48504
0;83;-0.25613;-78.54226
0;83;-0.25657;-78.54271
0;83;-0.25751;-78.54368
0;83;-0.25792;-78.5441
0;83;-0.25769;-78.54386
0;83;-0.25716;-78.5433
0;83;-0.25679;-78.54292
0;83;-0.25718;-78.54246
0;83;-0.25762;-78.54199
0;83;-0.25801;-78.54155
0;83;-0.25862;-78.54083
0;83;-0.26017;-78.53925
0;83;-0.26089;-78.53874
0;83;-0.26173;-78.53839
0;83;-0.26141;-78.53754
0;83;-0.26075;-78.53668
0;83;-0.25992;-78.53586
0;83;-0.25951;-78.53555
0;83;-0.25913;-78.53527
0;83;-0.2587;-78.53495
0;83;-0.25798;-78.53463
0;83;-0.25725;-78.53454
0;83;-0.25614;-78.5344
0;83;-0.25543;-78.53438
0;83;-0.25459;-78.53436
0;83;-0.25377;-78.53432
0;83;-0.25085;-78.53407
0;83;-0.25048;-78.53373
0;83;-0.25024;-78.53302
0;83;-0.24999;-78.5323
0;83;-0.24912;-78.52956
0;83;-0.24848;-78.52949
0;83;-0.24683;-78.52947
0;83;-0.24541;-78.52888
0;83;-0.24487;-78.52834
0;83;-0.24383;-78.52746
0;83;-0.24304;-78.52679
0;83;-0.24227;-78.5262
0;83;-0.24122;-78.52538
0;83;-0.2406;-78.5247
0;83;-0.23996;-78.52416
0;83;-0.2393;-78.52361
0;83;-0.2386;-78.5231
0;83;-0.2379;-78.52261
0;83;-0.23626;-78.5212
0;83;-0.23608;-78.52062
0;83;-0.23409;-78.51804
0;83;-0.23348;-78.51738
0;83;-0.23108;-78.51575
0;83;-0.23041;-78.51543
0;83;-0.2297;-78.51499
0;83;-0.2284;-78.51464
0;83;-0.22792;-78.5148
0;83;-0.22685;-78.51535
0;83;-0.22531;-78.51598
0;83;-0.22351;-78.5144
0;83;-0.22294;-78.51387
0;83;-0.2223;-78.51335
0;83;-0.22189;-78.51302
0;83;-0.22127;-78.51251
0;83;-0.22087;-78.51218
0;83;-0.21958;-78.51116
0;83;-0.21896;-78.51068
0;83;-0.2197;-78.50907
0;83;-0.21918;-78.50859
0;83;-0.21961;-78.50806
0;83;-0.21959;-78.50771
0;83;-0.21875;-78.50705
0;83;-0.21832;-78.50671
0;83;-0.21792;-78.50644
0;83;-0.21735;-78.50567
0;83;-0.21679;-78.50515
0;83;-0.2158;-78.50413
0;83;-0.21497;-78.50326
0;83;-0.21403;-78.5017
0;83;-0.21389;-78.50126
0;83;-0.21348;-78.50058
0;83;-0.21311;-78.50021
0;83;-0.21271;-78.49977
0;83;-0.21209;-78.49911
0;83;-0.21138;-78.49839
0;83;-0.20945;-78.49804
0;83;-0.20794;-78.49685
0;83;-0.20832;-78.49625
0;83;-0.20892;-78.49531
0;83;-0.20926;-78.49494
0;83;-0.20995;-78.49427
0;83;-0.21097;-78.49388
0;83;-0.21138;-78.49357
0;83;-0.21219;-78.49289
0;83;-0.21326;-78.4919
0;83;-0.21362;-78.49158
0;83;-0.21407;-78.4913
0;83;-0.21485;-78.49108
0;83;-0.2153;-78.49095
0;83;-0.21556;-78.49029
0;83;-0.21563;-78.48981
0;83;-0.21598;-78.48829
0;83;-0.21627;-78.48717
0;83;-0.21613;-78.4866
0;84;-0.25811;-78.5442
0;84;-0.25776;-78.54388
0;84;-0.25739;-78.54354
0;84;-0.25671;-78.54288
0;84;-0.25717;-78.54239
0;84;-0.25774;-78.54179
0;84;-0.25809;-78.54141
0;84;-0.25864;-78.54085
0;84;-0.25954;-78.53989
0;84;-0.25992;-78.53949
0;84;-0.26002;-78.53851
0;84;-0.25904;-78.53758
0;84;-0.25798;-78.53659
0;84;-0.25747;-78.53607
0;84;-0.25671;-78.53452
0;84;-0.25619;-78.53448
0;84;-0.25539;-78.53442
0;84;-0.25427;-78.53434
0;84;-0.2538;-78.5343
0;84;-0.25334;-78.53426
0;84;-0.25272;-78.53419
0;84;-0.25142;-78.53407
0;84;-0.25085;-78.53401
0;84;-0.25033;-78.53338
0;84;-0.25016;-78.53292
0;84;-0.24999;-78.53243
0;84;-0.2498;-78.5319
0;84;-0.24986;-78.53132
0;84;-0.24972;-78.5307
0;84;-0.24935;-78.53027
0;84;-0.24908;-78.5295
0;84;-0.24823;-78.52948
0;84;-0.24776;-78.52947
0;84;-0.24704;-78.52945
0;84;-0.24653;-78.52944
0;84;-0.24568;-78.52921
0;84;-0.24526;-78.52871
0;84;-0.24419;-78.52784
0;84;-0.24352;-78.5273
0;84;-0.24283;-78.52673
0;84;-0.24225;-78.52626
0;84;-0.24151;-78.52566
0;84;-0.24071;-78.52495
0;84;-0.24044;-78.52459
0;84;-0.23942;-78.52375
0;84;-0.23864;-78.52316
0;84;-0.23751;-78.52237
0;84;-0.23655;-78.52158
0;84;-0.23607;-78.52095
0;84;-0.23502;-78.51944
0;84;-0.23443;-78.5188
0;84;-0.23427;-78.51826
0;84;-0.2339;-78.51782
0;84;-0.23325;-78.51725
0;84;-0.23279;-78.51693
0;84;-0.23168;-78.51617
0;84;-0.23111;-78.5158
0;84;-0.22927;-78.51474
0;84;-0.22853;-78.51456
0;84;-0.22737;-78.51499
0;84;-0.22655;-78.5153
0;84;-0.22583;-78.51567
0;84;-0.22544;-78.5159
0;84;-0.22381;-78.51471
0;84;-0.22238;-78.51347
0;84;-0.22122;-78.51251
0;84;-0.22076;-78.51214
0;84;-0.21956;-78.51114
0;84;-0.21889;-78.51059
0;84;-0.21902;-78.51
0;84;-0.21933;-78.5096
0;84;-0.21967;-78.50799
0;84;-0.21835;-78.50669
0;84;-0.21789;-78.50629
0;84;-0.21728;-78.50558
0;84;-0.21678;-78.5049
0;84;-0.21635;-78.50444
0;84;-0.21594;-78.50383
0;84;-0.21556;-78.50316
0;84;-0.21517;-78.5026
0;84;-0.21466;-78.50194
0;84;-0.21438;-78.50157
0;84;-0.21407;-78.50116
0;84;-0.21271;-78.49967
0;84;-0.21232;-78.49929
0;84;-0.21159;-78.49862
0;84;-0.21077;-78.49842
0;84;-0.20975;-78.4982
0;84;-0.20909;-78.49773
0;84;-0.208;-78.49716
0;84;-0.20647;-78.49645
0;84;-0.20515;-78.49563
0;84;-0.20435;-78.49515
0;84;-0.20388;-78.49487
0;84;-0.20348;-78.49464
0;84;-0.20228;-78.49382
0;84;-0.20176;-78.49271
0;84;-0.20154;-78.49185
0;84;-0.20211;-78.49148
0;84;-0.20255;-78.49119
0;85;-0.25678;-78.54314
0;85;-0.25647;-78.54281
0;85;-0.25695;-78.54239
0;85;-0.25729;-78.54209
0;85;-0.25829;-78.54121
0;85;-0.25877;-78.54072
0;85;-0.25935;-78.5401
0;85;-0.25987;-78.53955
0;85;-0.26044;-78.53894
0;85;-0.25992;-78.53842
0;85;-0.25956;-78.53809
0;85;-0.25894;-78.53752
0;85;-0.25813;-78.53676
0;85;-0.25741;-78.53605
0;85;-0.25704;-78.53569
0;85;-0.25682;-78.53512
0;85;-0.25686;-78.53445
0;85;-0.25639;-78.53442
0;85;-0.25545;-78.53436
0;85;-0.25471;-78.53434
0;85;-0.25371;-78.53431
0;85;-0.25306;-78.53428
0;85;-0.25249;-78.53423
0;85;-0.25171;-78.53418
0;85;-0.25125;-78.53414
0;85;-0.25045;-78.53365
0;85;-0.25034;-78.5332
0;85;-0.24991;-78.53183
0;85;-0.24921;-78.53002
0;85;-0.24872;-78.52958
0;85;-0.24799;-78.52955
0;85;-0.24748;-78.52954
0;85;-0.24629;-78.52951
0;85;-0.24549;-78.52897
0;85;-0.24479;-78.5283
0;85;-0.24336;-78.52709
0;85;-0.24165;-78.52572
0;85;-0.24066;-78.52477
0;85;-0.24025;-78.52442
0;85;-0.23984;-78.52407
0;85;-0.23902;-78.52343
0;85;-0.23786;-78.5226
0;85;-0.23702;-78.522
0;85;-0.23645;-78.52159
0;85;-0.23608;-78.52081
0;85;-0.23569;-78.52017
0;85;-0.23542;-78.51979
0;85;-0.23425;-78.51845
0;85;-0.23376;-78.51763
0;85;-0.23307;-78.5171
0;85;-0.23254;-78.51669
0;85;-0.23101;-78.51578
0;85;-0.22992;-78.51515
0;85;-0.2289;-78.51459
0;85;-0.22846;-78.51466
0;85;-0.22638;-78.5154
0;85;-0.22536;-78.51591
0;85;-0.22465;-78.51568
0;85;-0.2234;-78.51436
0;85;-0.22288;-78.51388
0;85;-0.22173;-78.51294
0;85;-0.22134;-78.51262
0;85;-0.22088;-78.51223
0;85;-0.22023;-78.51171
0;85;-0.21977;-78.51134
0;85;-0.21916;-78.51087
0;85;-0.21856;-78.51041
0;85;-0.21928;-78.5096
0;85;-0.21967;-78.50917
0;85;-0.21942;-78.50882
0;85;-0.21956;-78.50818
0;85;-0.21888;-78.50711
0;85;-0.21828;-78.50661
0;85;-0.21771;-78.50596
0;85;-0.21735;-78.50552
0;85;-0.21683;-78.50498
0;85;-0.21649;-78.50458
0;85;-0.21551;-78.50362
0;85;-0.21492;-78.50324
0;85;-0.21425;-78.50282
0;85;-0.21358;-78.50258
0;85;-0.21307;-78.5024
0;85;-0.21265;-78.50213
0;85;-0.21215;-78.50179
0;85;-0.21171;-78.50148
0;85;-0.21116;-78.50111
0;85;-0.20993;-78.50057
0;85;-0.20928;-78.50031
0;85;-0.20789;-78.49977
0;85;-0.20763;-78.50021
0;85;-0.20749;-78.50088
0;85;-0.20739;-78.50137
0;85;-0.20724;-78.50202
0;85;-0.20699;-78.50285
0;85;-0.20626;-78.50277
0;85;-0.20575;-78.50261
0;85;-0.20475;-78.50229
0;85;-0.20427;-78.50213
0;85;-0.20334;-78.50183
0;85;-0.19974;-78.50112
0;86;-0.16184;-78.48693
0;86;-0.16192;-78.48604
0;86;-0.16156;-78.48542
0;86;-0.16165;-78.48486
0;86;-0.16178;-78.48399
0;86;-0.16185;-78.48349
0;86;-0.16198;-78.48272
0;86;-0.16215;-78.48184
0;86;-0.16226;-78.48129
0;86;-0.16236;-78.48077
0;86;-0.16247;-78.48023
0;86;-0.16256;-78.47978
0;86;-0.16266;-78.47931
0;86;-0.16277;-78.47874
0;86;-0.16288;-78.47816
0;86;-0.16301;-78.47744
0;86;-0.16311;-78.47687
0;86;-0.16323;-78.47623
0;86;-0.16337;-78.47545
0;86;-0.164;-78.47517
0;86;-0.1647;-78.47533
0;86;-0.16531;-78.47548
0;86;-0.16586;-78.47561
0;86;-0.16639;-78.47573
0;86;-0.16698;-78.47584
0;86;-0.16763;-78.47597
0;86;-0.16813;-78.47607
0;86;-0.16867;-78.47617
0;86;-0.16924;-78.47623
0;86;-0.16987;-78.47624
0;86;-0.17037;-78.47624
0;86;-0.1716;-78.47642
0;86;-0.17213;-78.47658
0;86;-0.1736;-78.47701
0;86;-0.17404;-78.47714
0;86;-0.17448;-78.47728
0;86;-0.17495;-78.4774
0;86;-0.17563;-78.47755
0;86;-0.17613;-78.47765
0;86;-0.17662;-78.47775
0;86;-0.17748;-78.47793
0;86;-0.17803;-78.47804
0;86;-0.17874;-78.47819
0;86;-0.17944;-78.47833
0;86;-0.17988;-78.47842
0;86;-0.18048;-78.47852
0;86;-0.18099;-78.4786
0;86;-0.18155;-78.47868
0;86;-0.18222;-78.47877
0;86;-0.18307;-78.47889
0;86;-0.184;-78.47903
0;86;-0.18454;-78.47913
0;86;-0.18526;-78.47926
0;86;-0.18575;-78.47934
0;86;-0.18633;-78.47945
0;86;-0.18707;-78.47959
0;86;-0.18787;-78.47993
0;86;-0.18837;-78.48014
0;86;-0.18899;-78.48041
0;86;-0.18954;-78.48064
0;86;-0.19011;-78.48092
0;86;-0.19039;-78.48124
0;86;-0.19065;-78.48168
0;86;-0.19112;-78.48164
0;86;-0.19158;-78.48133
0;86;-0.19215;-78.48112
0;86;-0.19293;-78.48147
0;86;-0.19364;-78.48179
0;86;-0.19407;-78.48197
0;86;-0.19514;-78.48249
0;86;-0.19559;-78.48272
0;86;-0.19615;-78.483
0;86;-0.19659;-78.48322
0;86;-0.19722;-78.48354
0;86;-0.19767;-78.48377
0;86;-0.19827;-78.48408
0;86;-0.19875;-78.48434
0;86;-0.19949;-78.48476
0;86;-0.19989;-78.48498
0;86;-0.20029;-78.48521
0;86;-0.20088;-78.48554
0;86;-0.20135;-78.48585
0;86;-0.20176;-78.48611
0;86;-0.20229;-78.48646
0;86;-0.20282;-78.4868
0;86;-0.2031;-78.48732
0;86;-0.20333;-78.48774
0;86;-0.20359;-78.48823
0;86;-0.2039;-78.48881
0;86;-0.20441;-78.48973
0;86;-0.20464;-78.49012
0;86;-0.20489;-78.49054
0;86;-0.20527;-78.49117
0;86;-0.20554;-78.49162
0;86;-0.20579;-78.49203
0;86;-0.20607;-78.4924
0;86;-0.20657;-78.49206
0;86;-0.20696;-78.4918
0;86;-0.20752;-78.49141
0;86;-0.20845;-78.49078
0;87;-0.20865;-78.49095
0;87;-0.20824;-78.4912
0;87;-0.20785;-78.49144
0;87;-0.20746;-78.49168
0;87;-0.20707;-78.49192
0;87;-0.20668;-78.49216
0;87;-0.20627;-78.49241
0;87;-0.20588;-78.49264
0;87;-0.20553;-78.49292
0;87;-0.20516;-78.49322
0;87;-0.20481;-78.49351
0;87;-0.20446;-78.4938
0;87;-0.20417;-78.49415
0;87;-0.20395;-78.49456
0;87;-0.20362;-78.49463
0;87;-0.20321;-78.49441
0;87;-0.20279;-78.49419
0;87;-0.20241;-78.49394
0;87;-0.20219;-78.49354
0;87;-0.20196;-78.4931
0;87;-0.20175;-78.4927
0;87;-0.20153;-78.4923
0;87;-0.20132;-78.49189
0;87;-0.20111;-78.49149
0;87;-0.20081;-78.49119
0;87;-0.2004;-78.49102
0;87;-0.19997;-78.49085
0;87;-0.19955;-78.49067
0;87;-0.19912;-78.4905
0;87;-0.1987;-78.49033
0;87;-0.19826;-78.49015
0;87;-0.19784;-78.48998
0;87;-0.1974;-78.4898
0;87;-0.19747;-78.48937
0;87;-0.19756;-78.48893
0;87;-0.19766;-78.48849
0;87;-0.19775;-78.48805
0;88;-0.19765;-78.48822
0;88;-0.19746;-78.48863
0;88;-0.19728;-78.48904
0;88;-0.19711;-78.48946
0;88;-0.19681;-78.48945
0;88;-0.19643;-78.48922
0;88;-0.19604;-78.48899
0;88;-0.19565;-78.48876
0;88;-0.19524;-78.4886
0;88;-0.19479;-78.48855
0;88;-0.19435;-78.4885
0;88;-0.1939;-78.48845
0;88;-0.19345;-78.4884
0;88;-0.193;-78.48835
0;88;-0.19256;-78.4883
0;88;-0.19211;-78.48825
0;88;-0.19166;-78.48818
0;88;-0.19122;-78.48812
0;88;-0.19077;-78.48805
0;88;-0.19033;-78.48799
0;88;-0.18988;-78.48792
0;88;-0.18944;-78.48785
0;88;-0.18899;-78.48779
0;88;-0.18854;-78.48772
0;88;-0.1881;-78.48766
0;88;-0.18765;-78.48759
0;88;-0.18721;-78.48753
0;88;-0.18676;-78.48746
0;88;-0.18632;-78.4874
0;88;-0.18587;-78.48732
0;88;-0.18543;-78.48723
0;88;-0.18499;-78.48715
0;88;-0.18454;-78.48706
0;88;-0.1841;-78.48698
0;88;-0.18366;-78.48689
0;88;-0.18322;-78.48681
0;88;-0.18277;-78.48673
0;88;-0.18233;-78.48664
0;88;-0.18189;-78.48656
0;88;-0.18145;-78.48647
0;88;-0.181;-78.48639
0;88;-0.18056;-78.48631
0;88;-0.18012;-78.48623
0;88;-0.17967;-78.48616
0;88;-0.17923;-78.48608
0;88;-0.17879;-78.486
0;88;-0.17834;-78.48593
0;88;-0.1779;-78.48585
0;88;-0.17745;-78.48578
0;88;-0.177;-78.48573
0;88;-0.17656;-78.48569
0;88;-0.17611;-78.48564
0;88;-0.17566;-78.4856
0;88;-0.17521;-78.48552
0;88;-0.17477;-78.48544
0;88;-0.17433;-78.48535
0;88;-0.17388;-78.48527
0;88;-0.17344;-78.48519
0;88;-0.173;-78.48511
0;88;-0.17255;-78.48502
0;88;-0.17211;-78.48494
0;88;-0.17167;-78.48486
0;88;-0.17122;-78.48478
0;88;-0.17078;-78.4847
0;88;-0.17034;-78.48461
0;88;-0.16989;-78.48453
0;88;-0.16945;-78.48445
0;88;-0.16901;-78.48437
0;88;-0.16856;-78.48429
0;88;-0.16812;-78.48421
0;88;-0.16768;-78.48412
0;88;-0.16723;-78.48404
0;88;-0.16679;-78.48396
0;88;-0.16635;-78.48388
0;88;-0.1659;-78.4838
0;88;-0.16546;-78.48372
0;88;-0.16502;-78.48364
0;88;-0.16457;-78.48356
0;88;-0.16413;-78.48348
0;88;-0.16369;-78.4834
0;88;-0.16324;-78.48332
0;88;-0.1628;-78.48324
0;88;-0.16236;-78.48316
0;88;-0.16198;-78.48318
0;88;-0.16186;-78.48362
0;88;-0.16175;-78.48405
0;88;-0.16164;-78.48449
0;88;-0.16152;-78.48492
0;88;-0.16141;-78.48536
0;88;-0.16165;-78.48568
0;88;-0.16201;-78.48595
0;88;-0.16205;-78.48639
0;88;-0.16208;-78.48684
0;89;-0.16184;-78.48701
0;89;-0.16189;-78.48656
0;89;-0.16195;-78.48612
0;89;-0.1619;-78.48573
0;89;-0.16153;-78.48555
0;89;-0.16161;-78.4851
0;89;-0.16169;-78.48466
0;89;-0.16176;-78.48421
0;89;-0.16184;-78.48377
0;89;-0.16191;-78.48333
0;89;-0.162;-78.48288
0;89;-0.16208;-78.48244
0;89;-0.16217;-78.482
0;89;-0.16226;-78.48156
0;89;-0.16234;-78.48112
0;89;-0.16243;-78.48067
0;89;-0.16252;-78.48023
0;89;-0.16261;-78.47979
0;89;-0.16269;-78.47935
0;89;-0.16278;-78.4789
0;89;-0.1629;-78.47852
0;89;-0.16335;-78.47861
0;89;-0.16379;-78.4787
0;89;-0.16423;-78.47879
0;89;-0.16467;-78.47888
0;89;-0.16511;-78.47897
0;89;-0.16556;-78.47904
0;89;-0.166;-78.47912
0;89;-0.16644;-78.4792
0;89;-0.16689;-78.47928
0;89;-0.16733;-78.47935
0;89;-0.16777;-78.47943
0;89;-0.16822;-78.4795
0;89;-0.16866;-78.47957
0;89;-0.16911;-78.47964
0;89;-0.16955;-78.47971
0;89;-0.17;-78.47978
0;89;-0.17044;-78.47985
0;89;-0.17089;-78.47992
0;89;-0.17133;-78.47999
0;89;-0.17178;-78.48006
0;89;-0.17222;-78.48013
0;89;-0.17267;-78.48021
0;89;-0.17311;-78.48029
0;89;-0.17355;-78.48037
0;89;-0.17399;-78.48045
0;89;-0.17444;-78.48052
0;89;-0.17488;-78.4806
0;89;-0.17532;-78.48068
0;89;-0.17571;-78.48059
0;90;-0.16187;-78.48656
0;90;-0.16191;-78.48598
0;90;-0.16144;-78.48551
0;90;-0.16167;-78.48455
0;90;-0.16182;-78.48396
0;90;-0.16196;-78.48338
0;90;-0.16257;-78.48323
0;90;-0.16395;-78.48343
0;90;-0.1647;-78.48354
